"Request Source	Country Code	Asset Id	Originating System ID"
"FEDORA	DZ	9923880012001921	oai:bir.brandeis.edu:10192/23861"
"FEDORA	DZ	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	DZ	9923880013601921	oai:bir.brandeis.edu:10192/23859"
"FEDORA	DZ	9923880015401921	oai:bir.brandeis.edu:10192/33907"
"FEDORA	DZ	9923880019901921	oai:bir.brandeis.edu:10192/21"
"FEDORA	DZ	9923880023201921	oai:bir.brandeis.edu:10192/32890"
"FEDORA	DZ	9923880023901921	oai:bir.brandeis.edu:10192/33714"
"FEDORA	DZ	9923880029501921	oai:bir.brandeis.edu:10192/33712"
"FEDORA	DZ	9923880031101921	oai:bir.brandeis.edu:10192/25053"
"FEDORA	DZ	9923880031401921	oai:bir.brandeis.edu:10192/30470"
"FEDORA	DZ	9923880033501921	oai:bir.brandeis.edu:10192/30534"
"FEDORA	DZ	9923880037901921	oai:bir.brandeis.edu:10192/28570"
"FEDORA	DZ	9923880052101921	oai:bir.brandeis.edu:10192/27"
"FEDORA	DZ	9923880056601921	oai:bir.brandeis.edu:10192/31330"
"FEDORA	DZ	9923880060801921	oai:bir.brandeis.edu:10192/28573"
"FEDORA	DZ	9923880066001921	oai:bir.brandeis.edu:10192/27590"
"FEDORA	DZ	9923880076701921	oai:bir.brandeis.edu:10192/32311"
"FEDORA	DZ	9923880077201921	oai:bir.brandeis.edu:10192/26998"
"FEDORA	DZ	9923880077501921	oai:bir.brandeis.edu:10192/28592"
"FEDORA	DZ	9923880083601921	oai:bir.brandeis.edu:10192/32259"
"FEDORA	DZ	9923880089101921	oai:bir.brandeis.edu:10192/30473"
"FEDORA	DZ	9923880093201921	oai:bir.brandeis.edu:10192/24372"
"FEDORA	DZ	9923880183201921	oai:bir.brandeis.edu:10192/30680"
"FEDORA	DZ	9923880292901921	oai:bir.brandeis.edu:10192/24830"
"FEDORA	EC	9923879928201921	oai:bir.brandeis.edu:10192/25095"
"FEDORA	EC	9923879938401921	oai:bir.brandeis.edu:10192/28992"
"FEDORA	EC	9923879949201921	oai:bir.brandeis.edu:10192/30572"
"FEDORA	EC	9923879965301921	oai:bir.brandeis.edu:10192/23882"
"FEDORA	EC	9923879972401921	oai:bir.brandeis.edu:10192/30533"
"FEDORA	EC	9923879974601921	oai:bir.brandeis.edu:10192/32468"
"FEDORA	EC	9923879985401921	oai:bir.brandeis.edu:10192/33775"
"FEDORA	EC	9923879986501921	oai:bir.brandeis.edu:10192/32"
"FEDORA	EC	9923880012001921	oai:bir.brandeis.edu:10192/23861"
"FEDORA	EC	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	EC	9923880031101921	oai:bir.brandeis.edu:10192/25053"
"FEDORA	EC	9923880033501921	oai:bir.brandeis.edu:10192/30534"
"FEDORA	EC	9923880038901921	oai:bir.brandeis.edu:10192/27094"
"FEDORA	EC	9923880042801921	oai:bir.brandeis.edu:10192/24363"
"FEDORA	EC	9923880050001921	oai:bir.brandeis.edu:10192/26322"
"FEDORA	EC	9923880052101921	oai:bir.brandeis.edu:10192/27"
"FEDORA	EC	9923880055501921	oai:bir.brandeis.edu:10192/25162"
"FEDORA	EC	9923880060801921	oai:bir.brandeis.edu:10192/28573"
"FEDORA	EC	9923880062201921	oai:bir.brandeis.edu:10192/26972"
"FEDORA	EC	9923880066001921	oai:bir.brandeis.edu:10192/27590"
"FEDORA	EC	9923880067801921	oai:bir.brandeis.edu:10192/34070"
"FEDORA	EC	9923880070001921	oai:bir.brandeis.edu:10192/32292"
"FEDORA	EC	9923880070301921	oai:bir.brandeis.edu:10192/30676"
"FEDORA	EC	9923880073001921	oai:bir.brandeis.edu:10192/24870"
"FEDORA	EC	9923880183201921	oai:bir.brandeis.edu:10192/30680"
"FEDORA	EE	9923879939101921	oai:bir.brandeis.edu:10192/31050"
"FEDORA	EE	9923879940301921	oai:bir.brandeis.edu:10192/24259"
"FEDORA	EE	9923879945701921	oai:bir.brandeis.edu:10192/32374"
"FEDORA	EE	9923879948101921	oai:bir.brandeis.edu:10192/24532"
"FEDORA	EE	9923879948501921	oai:bir.brandeis.edu:10192/24059"
"FEDORA	EE	9923879952001921	oai:bir.brandeis.edu:10192/25154"
"FEDORA	EE	9923879954501921	oai:bir.brandeis.edu:10192/24711"
"FEDORA	EE	9923879955601921	oai:bir.brandeis.edu:10192/32188"
"FEDORA	EE	9923879964501921	oai:bir.brandeis.edu:10192/30491"
"FEDORA	EE	9923879978601921	oai:bir.brandeis.edu:10192/33912"
"FEDORA	EE	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	EE	9923880031101921	oai:bir.brandeis.edu:10192/25053"
"FEDORA	EE	9923880052101921	oai:bir.brandeis.edu:10192/27"
"FEDORA	EE	9923880060801921	oai:bir.brandeis.edu:10192/28573"
"FEDORA	EE	9923880061201921	oai:bir.brandeis.edu:10192/32210"
"FEDORA	EE	9923880073601921	oai:bir.brandeis.edu:10192/33270"
"FEDORA	EE	9923880076701921	oai:bir.brandeis.edu:10192/32311"
"FEDORA	EE	9923880078301921	oai:bir.brandeis.edu:10192/28593"
"FEDORA	EE	9923880080701921	oai:bir.brandeis.edu:10192/23879"
"FEDORA	EE	9923880081101921	oai:bir.brandeis.edu:10192/31370"
"FEDORA	EE	9923880086001921	oai:bir.brandeis.edu:10192/23301"
"FEDORA	EE	9923880093001921	oai:bir.brandeis.edu:10192/33711"
"FEDORA	EE	9923880183201921	oai:bir.brandeis.edu:10192/30680"
"FEDORA	EE	9923880292901921	oai:bir.brandeis.edu:10192/24830"
"FEDORA	EE	9923880293301921	oai:bir.brandeis.edu:10192/35135"
"FEDORA	EG	9923879924301921	oai:bir.brandeis.edu:10192/23324"
"FEDORA	EG	9923879931001921	oai:bir.brandeis.edu:10192/24257"
"FEDORA	EG	9923879931301921	oai:bir.brandeis.edu:10192/34131"
"FEDORA	EG	9923879933001921	oai:bir.brandeis.edu:10192/31814"
"FEDORA	EG	9923879933901921	oai:bir.brandeis.edu:10192/32276"
"FEDORA	EG	9923879937301921	oai:bir.brandeis.edu:10192/24359"
"FEDORA	EG	9923879938301921	oai:bir.brandeis.edu:10192/30598"
"FEDORA	EG	9923879938401921	oai:bir.brandeis.edu:10192/28992"
"FEDORA	EG	9923879938601921	oai:bir.brandeis.edu:10192/30670"
"FEDORA	EG	9923879939401921	oai:bir.brandeis.edu:10192/23881"
"FEDORA	EG	9923879940301921	oai:bir.brandeis.edu:10192/24259"
"FEDORA	EG	9923879940401921	oai:bir.brandeis.edu:10192/13"
"FEDORA	EG	9923879941801921	oai:bir.brandeis.edu:10192/32261"
"FEDORA	EG	9923879948001921	oai:bir.brandeis.edu:10192/27078"
"FEDORA	EG	9923879948101921	oai:bir.brandeis.edu:10192/24532"
"FEDORA	EG	9923879954501921	oai:bir.brandeis.edu:10192/24711"
"FEDORA	EG	9923879966001921	oai:bir.brandeis.edu:10192/30678"
"FEDORA	EG	9923879972401921	oai:bir.brandeis.edu:10192/30533"
"FEDORA	EG	9923879972801921	oai:bir.brandeis.edu:10192/24260"
"FEDORA	EG	9923879974001921	oai:bir.brandeis.edu:10192/29"
"FEDORA	EG	9923879975401921	oai:bir.brandeis.edu:10192/32273"
"FEDORA	EG	9923879975501921	oai:bir.brandeis.edu:10192/33898"
"FEDORA	EG	9923879978601921	oai:bir.brandeis.edu:10192/33912"
"FEDORA	EG	9923879980801921	oai:bir.brandeis.edu:10192/27210"
"FEDORA	EG	9923879982801921	oai:bir.brandeis.edu:10192/26312"
"FEDORA	EG	9923879983901921	oai:bir.brandeis.edu:10192/32391"
"FEDORA	EG	9923879986501921	oai:bir.brandeis.edu:10192/32"
"FEDORA	EG	9923879988501921	oai:bir.brandeis.edu:10192/25310"
"FEDORA	EG	9923879988601921	oai:bir.brandeis.edu:10192/28571"
"FEDORA	EG	9923880012001921	oai:bir.brandeis.edu:10192/23861"
"FEDORA	EG	9923880013001921	oai:bir.brandeis.edu:10192/25010"
"FEDORA	EG	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	EG	9923880013601921	oai:bir.brandeis.edu:10192/23859"
"FEDORA	EG	9923880015401921	oai:bir.brandeis.edu:10192/33907"
"FEDORA	EG	9923880016701921	oai:bir.brandeis.edu:10192/32088"
"FEDORA	EG	9923880019201921	oai:bir.brandeis.edu:10192/26"
"FEDORA	EG	9923880019901921	oai:bir.brandeis.edu:10192/21"
"FEDORA	EG	9923880024801921	oai:bir.brandeis.edu:10192/25432"
"FEDORA	EG	9923880026001921	oai:bir.brandeis.edu:10192/33890"
"FEDORA	EG	9923880028501921	oai:bir.brandeis.edu:10192/27103"
"FEDORA	EG	9923880031001921	oai:bir.brandeis.edu:10192/32348"
"FEDORA	EG	9923880031101921	oai:bir.brandeis.edu:10192/25053"
"FEDORA	EG	9923880031401921	oai:bir.brandeis.edu:10192/30470"
"FEDORA	EG	9923880033701921	oai:bir.brandeis.edu:10192/25870"
"FEDORA	EG	9923880035901921	oai:bir.brandeis.edu:10192/30587"
"FEDORA	EG	9923880037401921	oai:bir.brandeis.edu:10192/33713"
"FEDORA	EG	9923880041501921	oai:bir.brandeis.edu:10192/30580"
"FEDORA	EG	9923880042301921	oai:bir.brandeis.edu:10192/24426"
"FEDORA	EG	9923880043101921	oai:bir.brandeis.edu:10192/20"
"FEDORA	EG	9923880044601921	oai:bir.brandeis.edu:10192/34139"
"FEDORA	EG	9923880046101921	oai:bir.brandeis.edu:10192/31311"
"FEDORA	EG	9923880048801921	oai:bir.brandeis.edu:10192/30"
"FEDORA	EG	9923880052101921	oai:bir.brandeis.edu:10192/27"
"FEDORA	EG	9923880053201921	oai:bir.brandeis.edu:10192/23862"
"FEDORA	EG	9923880053601921	oai:bir.brandeis.edu:10192/26570"
"FEDORA	EG	9923880054001921	oai:bir.brandeis.edu:10192/33771"
"FEDORA	EG	9923880061201921	oai:bir.brandeis.edu:10192/32210"
"FEDORA	EG	9923880062001921	oai:bir.brandeis.edu:10192/34650"
"FEDORA	EG	9923880063801921	oai:bir.brandeis.edu:10192/25131"
"FEDORA	EG	9923880064801921	oai:bir.brandeis.edu:10192/33892"
"FEDORA	EG	9923880066001921	oai:bir.brandeis.edu:10192/27590"
"FEDORA	EG	9923880066801921	oai:bir.brandeis.edu:10192/34141"
"FEDORA	EG	9923880069001921	oai:bir.brandeis.edu:10192/24364"
"FEDORA	EG	9923880070701921	oai:bir.brandeis.edu:10192/23243"
"FEDORA	EG	9923880071901921	oai:bir.brandeis.edu:10192/33873"
"FEDORA	EG	9923880072501921	oai:bir.brandeis.edu:10192/23865"
"FEDORA	EG	9923880076701921	oai:bir.brandeis.edu:10192/32311"
"FEDORA	EG	9923880077301921	oai:bir.brandeis.edu:10192/30591"
"FEDORA	EG	9923880079501921	oai:bir.brandeis.edu:10192/22926"
"FEDORA	EG	9923880080701921	oai:bir.brandeis.edu:10192/23879"
"FEDORA	EG	9923880081101921	oai:bir.brandeis.edu:10192/31370"
"FEDORA	EG	9923880081301921	oai:bir.brandeis.edu:10192/25271"
"FEDORA	EG	9923880082701921	oai:bir.brandeis.edu:10192/25390"
"FEDORA	EG	9923880083701921	oai:bir.brandeis.edu:10192/25093"
"FEDORA	EG	9923880085601921	oai:bir.brandeis.edu:10192/32476"
"FEDORA	EG	9923880089101921	oai:bir.brandeis.edu:10192/30473"
"FEDORA	EG	9923880091401921	oai:bir.brandeis.edu:10192/33877"
"FEDORA	EG	9923880091501921	oai:bir.brandeis.edu:10192/23323"
"FEDORA	EG	9923880183201921	oai:bir.brandeis.edu:10192/30680"
"FEDORA	EG	9923880184801921	oai:bir.brandeis.edu:10192/27571"
"FEDORA	EG	9923880289001921	oai:bir.brandeis.edu:10192/27075"
"FEDORA	EG	9923880291101921	oai:bir.brandeis.edu:10192/27060"
"FEDORA	EG	9923880291301921	oai:bir.brandeis.edu:10192/33652"
"FEDORA	EG	9923880292901921	oai:bir.brandeis.edu:10192/24830"
"FEDORA	EG	9923880293501921	oai:bir.brandeis.edu:10192/30583"
"FEDORA	ER	9923879940401921	oai:bir.brandeis.edu:10192/13"
"FEDORA	ER	9923879960001921	oai:bir.brandeis.edu:10192/24061"
"FEDORA	ER	9923879967401921	oai:bir.brandeis.edu:10192/27252"
"FEDORA	ES	9923879923801921	oai:bir.brandeis.edu:10192/23858"
"FEDORA	ES	9923879926201921	oai:bir.brandeis.edu:10192/30551"
"FEDORA	ES	9923879927201921	oai:bir.brandeis.edu:10192/31812"
"FEDORA	ES	9923879928201921	oai:bir.brandeis.edu:10192/25095"
"FEDORA	ES	9923879928801921	oai:bir.brandeis.edu:10192/31818"
"FEDORA	ES	9923879930801921	oai:bir.brandeis.edu:10192/27240"
"FEDORA	ES	9923879931601921	oai:bir.brandeis.edu:10192/24373"
"FEDORA	ES	9923879932601921	oai:bir.brandeis.edu:10192/34132"
"FEDORA	ES	9923879933001921	oai:bir.brandeis.edu:10192/31814"
"FEDORA	ES	9923879933901921	oai:bir.brandeis.edu:10192/32276"
"FEDORA	ES	9923879934701921	oai:bir.brandeis.edu:10192/33911"
"FEDORA	ES	9923879934901921	oai:bir.brandeis.edu:10192/28572"
"FEDORA	ES	9923879935601921	oai:bir.brandeis.edu:10192/32350"
"FEDORA	ES	9923879936001921	oai:bir.brandeis.edu:10192/24400"
"FEDORA	ES	9923879936701921	oai:bir.brandeis.edu:10192/24361"
"FEDORA	ES	9923879937301921	oai:bir.brandeis.edu:10192/24359"
"FEDORA	ES	9923879937401921	oai:bir.brandeis.edu:10192/23250"
"FEDORA	ES	9923879939101921	oai:bir.brandeis.edu:10192/31050"
"FEDORA	ES	9923879940301921	oai:bir.brandeis.edu:10192/24259"
"FEDORA	ES	9923879940401921	oai:bir.brandeis.edu:10192/13"
"FEDORA	ES	9923879941201921	oai:bir.brandeis.edu:10192/32252"
"FEDORA	ES	9923879942701921	oai:bir.brandeis.edu:10192/28574"
"FEDORA	ES	9923879945701921	oai:bir.brandeis.edu:10192/32374"
"FEDORA	ES	9923879948101921	oai:bir.brandeis.edu:10192/24532"
"FEDORA	ES	9923879948501921	oai:bir.brandeis.edu:10192/24059"
"FEDORA	ES	9923879948701921	oai:bir.brandeis.edu:10192/31815"
"FEDORA	ES	9923879949001921	oai:bir.brandeis.edu:10192/32358"
"FEDORA	ES	9923879951101921	oai:bir.brandeis.edu:10192/30615"
"FEDORA	ES	9923879952701921	oai:bir.brandeis.edu:10192/32067"
"FEDORA	ES	9923879954201921	oai:bir.brandeis.edu:10192/24062"
"FEDORA	ES	9923879954501921	oai:bir.brandeis.edu:10192/24711"
"FEDORA	ES	9923879954601921	oai:bir.brandeis.edu:10192/32277"
"FEDORA	ES	9923879956201921	oai:bir.brandeis.edu:10192/24261"
"FEDORA	ES	9923879957201921	oai:bir.brandeis.edu:10192/27241"
"FEDORA	ES	9923879958901921	oai:bir.brandeis.edu:10192/26315"
"FEDORA	ES	9923879960001921	oai:bir.brandeis.edu:10192/24061"
"FEDORA	ES	9923879961101921	oai:bir.brandeis.edu:10192/23150"
"FEDORA	ES	9923879966001921	oai:bir.brandeis.edu:10192/30678"
"FEDORA	ES	9923879966701921	oai:bir.brandeis.edu:10192/32387"
"FEDORA	ES	9923879967401921	oai:bir.brandeis.edu:10192/27252"
"FEDORA	ES	9923879968301921	oai:bir.brandeis.edu:10192/27051"
"FEDORA	ES	9923879968601921	oai:bir.brandeis.edu:10192/32354"
"FEDORA	ES	9923879969801921	oai:bir.brandeis.edu:10192/30599"
"FEDORA	ES	9923879971601921	oai:bir.brandeis.edu:10192/30731"
"FEDORA	ES	9923879972401921	oai:bir.brandeis.edu:10192/30533"
"FEDORA	ES	9923879972801921	oai:bir.brandeis.edu:10192/24260"
"FEDORA	ES	9923879973701921	oai:bir.brandeis.edu:10192/32049"
"FEDORA	ES	9923879974001921	oai:bir.brandeis.edu:10192/29"
"FEDORA	ES	9923879974901921	oai:bir.brandeis.edu:10192/33885"
"FEDORA	ES	9923879975301921	oai:bir.brandeis.edu:10192/27050"
"FEDORA	ES	9923879975401921	oai:bir.brandeis.edu:10192/32273"
"FEDORA	ES	9923879977901921	oai:bir.brandeis.edu:10192/32107"
"FEDORA	ES	9923879978601921	oai:bir.brandeis.edu:10192/33912"
"FEDORA	ES	9923879978701921	oai:bir.brandeis.edu:10192/24379"
"FEDORA	ES	9923879980101921	oai:bir.brandeis.edu:10192/27098"
"FEDORA	ES	9923879980801921	oai:bir.brandeis.edu:10192/27210"
"FEDORA	ES	9923879982901921	oai:bir.brandeis.edu:10192/33880"
"FEDORA	ES	9923879983701921	oai:bir.brandeis.edu:10192/30681"
"FEDORA	ES	9923879983901921	oai:bir.brandeis.edu:10192/32391"
"FEDORA	ES	9923879986501921	oai:bir.brandeis.edu:10192/32"
"FEDORA	ES	9923879988501921	oai:bir.brandeis.edu:10192/25310"
"FEDORA	ES	9923879990101921	oai:bir.brandeis.edu:10192/31947"
"FEDORA	ES	9923880012001921	oai:bir.brandeis.edu:10192/23861"
"FEDORA	ES	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	ES	9923880014701921	oai:bir.brandeis.edu:10192/32314"
"FEDORA	ES	9923880014801921	oai:bir.brandeis.edu:10192/25433"
"FEDORA	ES	9923880015401921	oai:bir.brandeis.edu:10192/33907"
"FEDORA	ES	9923880017801921	oai:bir.brandeis.edu:10192/33815"
"FEDORA	ES	9923880018001921	oai:bir.brandeis.edu:10192/30632"
"FEDORA	ES	9923880019201921	oai:bir.brandeis.edu:10192/26"
"FEDORA	ES	9923880019901921	oai:bir.brandeis.edu:10192/21"
"FEDORA	ES	9923880020701921	oai:bir.brandeis.edu:10192/25135"
"FEDORA	ES	9923880023201921	oai:bir.brandeis.edu:10192/32890"
"FEDORA	ES	9923880024801921	oai:bir.brandeis.edu:10192/25432"
"FEDORA	ES	9923880026001921	oai:bir.brandeis.edu:10192/33890"
"FEDORA	ES	9923880027901921	oai:bir.brandeis.edu:10192/33895"
"FEDORA	ES	9923880030401921	oai:bir.brandeis.edu:10192/27053"
"FEDORA	ES	9923880031101921	oai:bir.brandeis.edu:10192/25053"
"FEDORA	ES	9923880031401921	oai:bir.brandeis.edu:10192/30470"
"FEDORA	ES	9923880033101921	oai:bir.brandeis.edu:10192/24970"
"FEDORA	ES	9923880033501921	oai:bir.brandeis.edu:10192/30534"
"FEDORA	ES	9923880033701921	oai:bir.brandeis.edu:10192/25870"
"FEDORA	ES	9923880033801921	oai:bir.brandeis.edu:10192/32248"
"FEDORA	ES	9923880035101921	oai:bir.brandeis.edu:10192/27061"
"FEDORA	ES	9923880035901921	oai:bir.brandeis.edu:10192/30587"
"FEDORA	ES	9923880036701921	oai:bir.brandeis.edu:10192/24358"
"FEDORA	ES	9923880036901921	oai:bir.brandeis.edu:10192/30614"
"FEDORA	ES	9923880037901921	oai:bir.brandeis.edu:10192/28570"
"FEDORA	ES	9923880038201921	oai:bir.brandeis.edu:10192/25120"
"FEDORA	ES	9923880038901921	oai:bir.brandeis.edu:10192/27094"
"FEDORA	ES	9923880040401921	oai:bir.brandeis.edu:10192/32388"
"FEDORA	ES	9923880041501921	oai:bir.brandeis.edu:10192/30580"
"FEDORA	ES	9923880042301921	oai:bir.brandeis.edu:10192/24426"
"FEDORA	ES	9923880042801921	oai:bir.brandeis.edu:10192/24363"
"FEDORA	ES	9923880044001921	oai:bir.brandeis.edu:10192/24388"
"FEDORA	ES	9923880045801921	oai:bir.brandeis.edu:10192/23839"
"FEDORA	ES	9923880046101921	oai:bir.brandeis.edu:10192/31311"
"FEDORA	ES	9923880046201921	oai:bir.brandeis.edu:10192/32371"
"FEDORA	ES	9923880046701921	oai:bir.brandeis.edu:10192/27071"
"FEDORA	ES	9923880046801921	oai:bir.brandeis.edu:10192/30594"
"FEDORA	ES	9923880047501921	oai:bir.brandeis.edu:10192/27063"
"FEDORA	ES	9923880049101921	oai:bir.brandeis.edu:10192/26270"
"FEDORA	ES	9923880050001921	oai:bir.brandeis.edu:10192/26322"
"FEDORA	ES	9923880051801921	oai:bir.brandeis.edu:10192/26836"
"FEDORA	ES	9923880052101921	oai:bir.brandeis.edu:10192/27"
"FEDORA	ES	9923880052201921	oai:bir.brandeis.edu:10192/32319"
"FEDORA	ES	9923880052401921	oai:bir.brandeis.edu:10192/24367"
"FEDORA	ES	9923880053201921	oai:bir.brandeis.edu:10192/23862"
"FEDORA	ES	9923880054301921	oai:bir.brandeis.edu:10192/31410"
"FEDORA	ES	9923880055501921	oai:bir.brandeis.edu:10192/25162"
"FEDORA	ES	9923880055701921	oai:bir.brandeis.edu:10192/25116"
"FEDORA	ES	9923880058001921	oai:bir.brandeis.edu:10192/27243"
"FEDORA	ES	9923880058401921	oai:bir.brandeis.edu:10192/31354"
"FEDORA	ES	9923880060801921	oai:bir.brandeis.edu:10192/28573"
"FEDORA	ES	9923880061201921	oai:bir.brandeis.edu:10192/32210"
"FEDORA	ES	9923880062401921	oai:bir.brandeis.edu:10192/34133"
"FEDORA	ES	9923880062501921	oai:bir.brandeis.edu:10192/32507"
"FEDORA	ES	9923880062801921	oai:bir.brandeis.edu:10192/30616"
"FEDORA	ES	9923880063701921	oai:bir.brandeis.edu:10192/33896"
"FEDORA	ES	9923880063801921	oai:bir.brandeis.edu:10192/25131"
"FEDORA	ES	9923880064401921	oai:bir.brandeis.edu:10192/25030"
"FEDORA	ES	9923880064701921	oai:bir.brandeis.edu:10192/30619"
"FEDORA	ES	9923880066001921	oai:bir.brandeis.edu:10192/27590"
"FEDORA	ES	9923880066801921	oai:bir.brandeis.edu:10192/34141"
"FEDORA	ES	9923880067001921	oai:bir.brandeis.edu:10192/23867"
"FEDORA	ES	9923880069301921	oai:bir.brandeis.edu:10192/25160"
"FEDORA	ES	9923880069401921	oai:bir.brandeis.edu:10192/33931"
"FEDORA	ES	9923880069601921	oai:bir.brandeis.edu:10192/30679"
"FEDORA	ES	9923880073001921	oai:bir.brandeis.edu:10192/24870"
"FEDORA	ES	9923880073501921	oai:bir.brandeis.edu:10192/30472"
"FEDORA	ES	9923880073601921	oai:bir.brandeis.edu:10192/33270"
"FEDORA	ES	9923880075801921	oai:bir.brandeis.edu:10192/30618"
"FEDORA	ES	9923880076701921	oai:bir.brandeis.edu:10192/32311"
"FEDORA	ES	9923880077301921	oai:bir.brandeis.edu:10192/30591"
"FEDORA	ES	9923880078601921	oai:bir.brandeis.edu:10192/32321"
"FEDORA	ES	9923880079501921	oai:bir.brandeis.edu:10192/22926"
"FEDORA	ES	9923880079601921	oai:bir.brandeis.edu:10192/26890"
"FEDORA	ES	9923880080101921	oai:bir.brandeis.edu:10192/27001"
"FEDORA	ES	9923880081101921	oai:bir.brandeis.edu:10192/31370"
"FEDORA	ES	9923880081301921	oai:bir.brandeis.edu:10192/25271"
"FEDORA	ES	9923880082001921	oai:bir.brandeis.edu:10192/33776"
"FEDORA	ES	9923880083601921	oai:bir.brandeis.edu:10192/32259"
"FEDORA	ES	9923880083701921	oai:bir.brandeis.edu:10192/25093"
"FEDORA	ES	9923880085301921	oai:bir.brandeis.edu:10192/33894"
"FEDORA	ES	9923880085601921	oai:bir.brandeis.edu:10192/32476"
"FEDORA	ES	9923880086001921	oai:bir.brandeis.edu:10192/23301"
"FEDORA	ES	9923880087901921	oai:bir.brandeis.edu:10192/25091"
"FEDORA	ES	9923880088401921	oai:bir.brandeis.edu:10192/27056"
"FEDORA	ES	9923880089001921	oai:bir.brandeis.edu:10192/32327"
"FEDORA	ES	9923880089101921	oai:bir.brandeis.edu:10192/30473"
"FEDORA	ES	9923880089701921	oai:bir.brandeis.edu:10192/24429"
"FEDORA	ES	9923880089901921	oai:bir.brandeis.edu:10192/25350"
"FEDORA	ES	9923880090301921	oai:bir.brandeis.edu:10192/25196"
"FEDORA	ES	9923880091001921	oai:bir.brandeis.edu:10192/25031"
"FEDORA	ES	9923880091301921	oai:bir.brandeis.edu:10192/32289"
"FEDORA	ES	9923880091401921	oai:bir.brandeis.edu:10192/33877"
"FEDORA	ES	9923880091601921	oai:bir.brandeis.edu:10192/32316"
"FEDORA	ES	9923880092101921	oai:bir.brandeis.edu:10192/25138"
"FEDORA	ES	9923880093001921	oai:bir.brandeis.edu:10192/33711"
"FEDORA	ES	9923880180501921	oai:bir.brandeis.edu:10192/33915"
"FEDORA	ES	9923880183201921	oai:bir.brandeis.edu:10192/30680"
"FEDORA	ES	9923880184401921	oai:bir.brandeis.edu:10192/27091"
"FEDORA	ES	9923880186301921	oai:bir.brandeis.edu:10192/23838"
"FEDORA	ES	9923880287901921	oai:bir.brandeis.edu:10192/23234"
"FEDORA	ES	9923880291301921	oai:bir.brandeis.edu:10192/33652"
"FEDORA	ES	9923880292201921	oai:bir.brandeis.edu:10192/26311"
"FEDORA	ES	9923880292401921	oai:bir.brandeis.edu:10192/28795"
"FEDORA	ES	9923880292901921	oai:bir.brandeis.edu:10192/24830"
"FEDORA	ES	9923880293501921	oai:bir.brandeis.edu:10192/30583"
"FEDORA	ET	9923879927201921	oai:bir.brandeis.edu:10192/31812"
"FEDORA	ET	9923879931001921	oai:bir.brandeis.edu:10192/24257"
"FEDORA	ET	9923879933301921	oai:bir.brandeis.edu:10192/24770"
"FEDORA	ET	9923879934001921	oai:bir.brandeis.edu:10192/33850"
"FEDORA	ET	9923879937301921	oai:bir.brandeis.edu:10192/24359"
"FEDORA	ET	9923879938601921	oai:bir.brandeis.edu:10192/30670"
"FEDORA	ET	9923879938801921	oai:bir.brandeis.edu:10192/32275"
"FEDORA	ET	9923879940401921	oai:bir.brandeis.edu:10192/13"
"FEDORA	ET	9923879948101921	oai:bir.brandeis.edu:10192/24532"
"FEDORA	ET	9923879954201921	oai:bir.brandeis.edu:10192/24062"
"FEDORA	ET	9923879958301921	oai:bir.brandeis.edu:10192/24710"
"FEDORA	ET	9923879958901921	oai:bir.brandeis.edu:10192/26315"
"FEDORA	ET	9923879960001921	oai:bir.brandeis.edu:10192/24061"
"FEDORA	ET	9923879965301921	oai:bir.brandeis.edu:10192/23882"
"FEDORA	ET	9923879968101921	oai:bir.brandeis.edu:10192/24079"
"FEDORA	ET	9923879972401921	oai:bir.brandeis.edu:10192/30533"
"FEDORA	ET	9923879980001921	oai:bir.brandeis.edu:10192/33893"
"FEDORA	ET	9923879981801921	oai:bir.brandeis.edu:10192/32090"
"FEDORA	ET	9923879982801921	oai:bir.brandeis.edu:10192/26312"
"FEDORA	ET	9923879985101921	oai:bir.brandeis.edu:10192/33831"
"FEDORA	ET	9923879986501921	oai:bir.brandeis.edu:10192/32"
"FEDORA	ET	9923880013501921	oai:bir.brandeis.edu:10192/27710"
"FEDORA	ET	9923880016401921	oai:bir.brandeis.edu:10192/24386"
"FEDORA	ET	9923880019901921	oai:bir.brandeis.edu:10192/21"
"FEDORA	ET	9923880022301921	oai:bir.brandeis.edu:10192/24425"
"FEDORA	ET	9923880023201921	oai:bir.brandeis.edu:10192/32890"
"FEDORA	ET	9923880028501921	oai:bir.brandeis.edu:10192/27103"
"FEDORA	ET	9923880031401921	oai:bir.brandeis.edu:10192/30470"
"FEDORA	ET	9923880042301921	oai:bir.brandeis.edu:10192/24426"
"FEDORA	ET	9923880044001921	oai:bir.brandeis.edu:10192/24388"
"FEDORA	ET	9923880056201921	oai:bir.brandeis.edu:10192/25151"
"FEDORA	ET	9923880061701921	oai:bir.brandeis.edu:10192/27271"
"FEDORA	ET	9923880064701921	oai:bir.brandeis.edu:10192/30619"
"FEDORA	ET	9923880064801921	oai:bir.brandeis.edu:10192/33892"
"FEDORA	ET	9923880066501921	oai:bir.brandeis.edu:10192/30570"
"FEDORA	ET	9923880069601921	oai:bir.brandeis.edu:10192/30679"
